"Exports & Imports by NAICS Commodities"
"Current date: 02/06/2025 9:39 PM (Eastern Standard Time)"
"Country","Commodity","Time","Total Exports Value ($US)","Customs Import Value (Gen) ($US)",
"Djibouti","331 Primary Metal Mfg","2023","672,214",""
"Djibouti","332 Fabricated Metal Products, Nesoi","2023","1,950,621",""
"Djibouti","333 Machinery, Except Electrical","2023","29,333,461","51,819"
"Djibouti","334 Computer & Electronic Products","2023","41,373,476","29,899"
"Djibouti","335 Electrical Equipment, Appliances & Components","2023","10,328,589","7,050"
"Djibouti","336 Transportation Equipment","2023","19,626,046","4,430"
"Djibouti","337 Furniture & Fixtures","2023","110,506",""
"Djibouti","339 Miscellaneous Manufactured Commodities","2023","163,971","2,176"
"Djibouti","910 Waste And Scrap","2023","42,650",""
"Djibouti","930 Used Or Second-hand Merchandise","2023","753,270",""
"Djibouti","980 Goods Returned (exports For Canada Only)","2023","","43,253,605"
"Djibouti","990 Other Special Classification Provisions","2023","6,214,792","415,330"
"Dominica","All Commodities","2023","73,589,420","2,203,495"
"Dominica","111 Agricultural Products","2023","857,568","22,947"
"Dominica","112 Livestock & Livestock Products","2023","43,949",""
"Dominica","113 Forestry Products, Nesoi","2023","22,325",""
"Dominica","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","39,614","24,315"
"Dominica","115 Products Supporting Agriculture And Forestry","2023","3,750",""
"Dominica","211 Oil & Gas","2023","6,359",""
"Dominica","212 Minerals & Ores","2023","23,408",""
"Dominica","311 Food & Kindred Products","2023","10,381,242",""
"Dominica","312 Beverages & Tobacco Products","2023","665,412",""
"Dominica","313 Textiles & Fabrics","2023","262,563",""
"Dominica","314 Textile Mill Products","2023","702,137",""
"Dominica","315 Apparel & Accessories","2023","299,225","590"
"Dominica","316 Leather & Allied Products","2023","747,891","420"
"Dominica","321 Wood Products","2023","3,319,504","16,626"
"Dominica","322 Paper","2023","1,058,992",""
"Dominica","323 Printed Matter And Related Products, Nesoi","2023","214,020",""
"Dominica","324 Petroleum & Coal Products","2023","18,295,664",""
"Dominica","325 Chemicals","2023","5,869,454","318,841"
"Dominica","326 Plastics & Rubber Products","2023","1,994,066","8,711"
"Dominica","327 Nonmetallic Mineral Products","2023","1,010,744","2,208"
"Dominica","331 Primary Metal Mfg","2023","1,159,763",""
"Dominica","332 Fabricated Metal Products, Nesoi","2023","3,832,912","9,260"
"Dominica","333 Machinery, Except Electrical","2023","3,520,206","18,998"
"Dominica","334 Computer & Electronic Products","2023","6,103,391","25,379"
"Dominica","335 Electrical Equipment, Appliances & Components","2023","4,237,077","181,170"
"Dominica","336 Transportation Equipment","2023","2,234,294",""
"Dominica","337 Furniture & Fixtures","2023","699,852","6,513"
"Dominica","339 Miscellaneous Manufactured Commodities","2023","1,205,587","143,955"
"Dominica","910 Waste And Scrap","2023","5,274","451,662"
"Dominica","930 Used Or Second-hand Merchandise","2023","519,476",""
"Dominica","980 Goods Returned (exports For Canada Only)","2023","","844,488"
"Dominica","990 Other Special Classification Provisions","2023","4,253,701","127,412"
"Dominican Republic","All Commodities","2023","13,008,750,037","7,057,431,202"
"Dominican Republic","111 Agricultural Products","2023","590,288,522","259,639,411"
"Dominican Republic","112 Livestock & Livestock Products","2023","7,681,286","1,382,157"
"Dominican Republic","113 Forestry Products, Nesoi","2023","2,203,209","1,754,084"
"Dominican Republic","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","15,307,488","485,782"
"Dominican Republic","115 Products Supporting Agriculture And Forestry","2023","131,884",""
"Dominican Republic","211 Oil & Gas","2023","1,879,690,611","11,704"
"Dominican Republic","212 Minerals & Ores","2023","125,646,557","5,629,873"
"Dominican Republic","311 Food & Kindred Products","2023","1,249,574,759","349,653,217"
"Dominican Republic","312 Beverages & Tobacco Products","2023","187,091,950","1,014,365,146"
"Dominican Republic","313 Textiles & Fabrics","2023","480,389,654","8,028,465"
"Dominican Republic","314 Textile Mill Products","2023","48,638,636","54,212,198"
"Dominican Republic","315 Apparel & Accessories","2023","28,268,334","623,731,859"
"Dominican Republic","316 Leather & Allied Products","2023","31,581,321","172,787,693"
"Dominican Republic","321 Wood Products","2023","107,461,966","1,620,238"
"Dominican Republic","322 Paper","2023","213,751,373","50,828,083"
"Dominican Republic","323 Printed Matter And Related Products, Nesoi","2023","23,784,662","3,412,831"
"Dominican Republic","324 Petroleum & Coal Products","2023","2,191,404,034","1,338,566"
"Dominican Republic","325 Chemicals","2023","805,269,808","92,346,131"
"Dominican Republic","326 Plastics & Rubber Products","2023","399,153,452","246,504,239"
"Dominican Republic","327 Nonmetallic Mineral Products","2023","48,045,405","12,012,399"
"Dominican Republic","331 Primary Metal Mfg","2023","89,170,114","219,259,902"
"Dominican Republic","332 Fabricated Metal Products, Nesoi","2023","169,586,598","104,154,073"
"Dominican Republic","333 Machinery, Except Electrical","2023","448,258,437","158,325,370"
"Dominican Republic","334 Computer & Electronic Products","2023","617,455,744","666,569,485"
"Dominican Republic","335 Electrical Equipment, Appliances & Components","2023","555,304,374","966,623,138"
"Dominican Republic","336 Transportation Equipment","2023","691,492,528","44,490,299"
"Dominican Republic","337 Furniture & Fixtures","2023","37,413,300","36,908,201"
"Dominican Republic","339 Miscellaneous Manufactured Commodities","2023","941,600,253","1,598,611,119"
"Dominican Republic","910 Waste And Scrap","2023","6,715,931","31,511,039"
"Dominican Republic","930 Used Or Second-hand Merchandise","2023","473,006,880","2,938,058"
"Dominican Republic","980 Goods Returned (exports For Canada Only)","2023","","218,495,852"
"Dominican Republic","990 Other Special Classification Provisions","2023","543,380,967","109,800,590"
"Ecuador","All Commodities","2023","7,976,944,459","8,598,729,276"
"Ecuador","111 Agricultural Products","2023","114,689,202","1,315,851,417"
"Ecuador","112 Livestock & Livestock Products","2023","2,404,924","1,276,890,212"
"Ecuador","113 Forestry Products, Nesoi","2023","407,774","9,200"
"Ecuador","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","9,822,439","236,654,210"
"Ecuador","115 Products Supporting Agriculture And Forestry","2023","839,403",""
"Ecuador","211 Oil & Gas","2023","667,979,789","3,778,212,838"
"Ecuador","212 Minerals & Ores","2023","6,540,415","82,910"
"Ecuador","311 Food & Kindred Products","2023","626,558,075","592,842,710"
"Ecuador","312 Beverages & Tobacco Products","2023","52,191,227","3,600,227"
"Ecuador","313 Textiles & Fabrics","2023","8,005,892","229,044"
"Ecuador","314 Textile Mill Products","2023","12,397,119","1,956,753"
"Ecuador","315 Apparel & Accessories","2023","35,236,910","10,111,221"
"Ecuador","316 Leather & Allied Products","2023","3,396,997","814,144"
"Ecuador","321 Wood Products","2023","2,120,896","118,023,876"
"Ecuador","322 Paper","2023","187,694,969","3,637,688"
"Ecuador","323 Printed Matter And Related Products, Nesoi","2023","7,550,485","2,893,150"
"Ecuador","324 Petroleum & Coal Products","2023","3,881,399,624","316,980,602"
"Ecuador","325 Chemicals","2023","573,006,478","22,064,314"
"Ecuador","326 Plastics & Rubber Products","2023","33,647,692","50,945,250"
"Ecuador","327 Nonmetallic Mineral Products","2023","8,692,226","13,781,894"
"Ecuador","331 Primary Metal Mfg","2023","15,477,601","384,674,587"
"Ecuador","332 Fabricated Metal Products, Nesoi","2023","95,496,662","6,773,529"
"Ecuador","333 Machinery, Except Electrical","2023","332,849,809","7,567,916"
"Ecuador","334 Computer & Electronic Products","2023","556,991,432","2,267,754"
"Ecuador","335 Electrical Equipment, Appliances & Components","2023","144,680,321","60,126,419"
"Ecuador","336 Transportation Equipment","2023","225,310,912","2,018,417"
"Ecuador","337 Furniture & Fixtures","2023","9,916,550","7,238,127"
"Ecuador","339 Miscellaneous Manufactured Commodities","2023","91,838,861","12,016,898"
"Ecuador","910 Waste And Scrap","2023","60,101,676","48,184,263"
"Ecuador","930 Used Or Second-hand Merchandise","2023","9,202,461","221,018"
"Ecuador","980 Goods Returned (exports For Canada Only)","2023","","38,343,800"
"Ecuador","990 Other Special Classification Provisions","2023","200,495,638","283,714,888"
"Egypt","All Commodities","2023","4,479,843,070","2,386,927,481"
"Egypt","111 Agricultural Products","2023","585,527,675","14,672,361"
"Egypt","112 Livestock & Livestock Products","2023","3,951,403","1,150,752"
"Egypt","113 Forestry Products, Nesoi","2023","3,210,864","9,100"
"Egypt","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","555,965","2,252,320"
"Egypt","115 Products Supporting Agriculture And Forestry","2023","807,937",""
"Egypt","211 Oil & Gas","2023","307,917,261","67,119,110"
"Egypt","212 Minerals & Ores","2023","354,550,566","36,242,709"
"Egypt","311 Food & Kindred Products","2023","173,449,479","350,028,351"
"Egypt","312 Beverages & Tobacco Products","2023","17,427,533","1,855,640"
"Egypt","313 Textiles & Fabrics","2023","3,997,414","14,314,512"
"Egypt","314 Textile Mill Products","2023","1,227,008","128,339,480"
"Egypt","315 Apparel & Accessories","2023","828,889","1,086,725,560"
"Egypt","316 Leather & Allied Products","2023","1,221,937","405,197"
"Egypt","321 Wood Products","2023","16,379,387","1,032,637"
"Egypt","322 Paper","2023","91,630,015","3,655,878"
"Egypt","323 Printed Matter And Related Products, Nesoi","2023","4,595,682","3,799,104"
"Egypt","324 Petroleum & Coal Products","2023","255,039,390","23,923,632"
"Egypt","325 Chemicals","2023","901,754,666","131,392,104"
"Egypt","326 Plastics & Rubber Products","2023","20,319,131","34,706,984"
"Egypt","327 Nonmetallic Mineral Products","2023","7,492,675","100,655,186"
"Egypt","331 Primary Metal Mfg","2023","9,331,333","249,142,576"
"Egypt","332 Fabricated Metal Products, Nesoi","2023","92,566,740","11,368,930"
"Egypt","333 Machinery, Except Electrical","2023","353,624,955","9,893,286"
"Egypt","334 Computer & Electronic Products","2023","202,138,905","2,357,652"
"Egypt","335 Electrical Equipment, Appliances & Components","2023","71,560,665","8,642,360"
"Egypt","336 Transportation Equipment","2023","807,061,546","3,487,613"
"Egypt","337 Furniture & Fixtures","2023","2,306,062","9,236,448"
"Egypt","339 Miscellaneous Manufactured Commodities","2023","42,327,877","4,688,364"
"Egypt","910 Waste And Scrap","2023","3,699,971","20,885,219"
"Egypt","930 Used Or Second-hand Merchandise","2023","28,352,604","10,833,544"
"Egypt","980 Goods Returned (exports For Canada Only)","2023","","45,512,342"
"Egypt","990 Other Special Classification Provisions","2023","114,987,535","8,598,530"
"El Salvador","All Commodities","2023","4,288,879,814","2,453,819,575"
"El Salvador","111 Agricultural Products","2023","353,907,695","82,811,656"
"El Salvador","112 Livestock & Livestock Products","2023","6,040,485","2,826,919"
"El Salvador","113 Forestry Products, Nesoi","2023","851,774","422,706"
"El Salvador","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","898,171","2,280,239"
"El Salvador","115 Products Supporting Agriculture And Forestry","2023","83,532",""
"El Salvador","211 Oil & Gas","2023","149,988,534",""
"El Salvador","212 Minerals & Ores","2023","3,889,237","7,864"
"El Salvador","311 Food & Kindred Products","2023","404,919,679","268,341,220"
"El Salvador","312 Beverages & Tobacco Products","2023","32,174,041","22,674,218"
"El Salvador","313 Textiles & Fabrics","2023","207,039,772","9,456,908"
"El Salvador","314 Textile Mill Products","2023","5,346,777","46,388,755"
"El Salvador","315 Apparel & Accessories","2023","34,353,338","1,564,279,156"
"El Salvador","316 Leather & Allied Products","2023","10,612,019","18,444,182"
"El Salvador","321 Wood Products","2023","1,693,274","20,887,646"
"El Salvador","322 Paper","2023","70,209,914","8,565,696"
"El Salvador","323 Printed Matter And Related Products, Nesoi","2023","4,412,275","3,694,631"
"El Salvador","324 Petroleum & Coal Products","2023","1,405,947,966","571,738"
"El Salvador","325 Chemicals","2023","286,776,100","23,495,339"
"El Salvador","326 Plastics & Rubber Products","2023","44,971,612","21,784,429"
"El Salvador","327 Nonmetallic Mineral Products","2023","11,888,705","19,233"
"El Salvador","331 Primary Metal Mfg","2023","27,828,355","6,444,803"
"El Salvador","332 Fabricated Metal Products, Nesoi","2023","56,798,342","8,403,783"
"El Salvador","333 Machinery, Except Electrical","2023","143,516,980","7,345,915"
"El Salvador","334 Computer & Electronic Products","2023","298,513,136","36,375,487"
"El Salvador","335 Electrical Equipment, Appliances & Components","2023","68,062,348","18,281,244"
"El Salvador","336 Transportation Equipment","2023","220,027,315","52,047,656"
"El Salvador","337 Furniture & Fixtures","2023","14,823,018","4,994,929"
"El Salvador","339 Miscellaneous Manufactured Commodities","2023","72,282,545","24,905,920"
"El Salvador","910 Waste And Scrap","2023","8,734,101","12,178,001"
"El Salvador","930 Used Or Second-hand Merchandise","2023","134,954,527","137,041"
"El Salvador","980 Goods Returned (exports For Canada Only)","2023","","171,443,574"
"El Salvador","990 Other Special Classification Provisions","2023","207,334,247","14,308,687"
"Equatorial Guinea","All Commodities","2023","99,007,905","284,938,964"
"Equatorial Guinea","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","207,694",""
"Equatorial Guinea","211 Oil & Gas","2023","26,374","263,338,123"
"Equatorial Guinea","212 Minerals & Ores","2023","50,000",""
"Equatorial Guinea","311 Food & Kindred Products","2023","5,410,145",""
"Equatorial Guinea","312 Beverages & Tobacco Products","2023","33,750",""
"Equatorial Guinea","313 Textiles & Fabrics","2023","990,490",""
"Equatorial Guinea","314 Textile Mill Products","2023","429,528",""
"Equatorial Guinea","315 Apparel & Accessories","2023","1,114,370",""
"Equatorial Guinea","316 Leather & Allied Products","2023","1,282,087",""
"Equatorial Guinea","321 Wood Products","2023","172,949",""
"Equatorial Guinea","322 Paper","2023","240,316",""
"Equatorial Guinea","323 Printed Matter And Related Products, Nesoi","2023","67,592",""
"Equatorial Guinea","324 Petroleum & Coal Products","2023","1,338,926",""
"Equatorial Guinea","325 Chemicals","2023","5,907,056","20,814,818"
"Equatorial Guinea","326 Plastics & Rubber Products","2023","1,824,015",""
"Equatorial Guinea","327 Nonmetallic Mineral Products","2023","1,378,817",""
"Equatorial Guinea","331 Primary Metal Mfg","2023","2,270,647",""
"Equatorial Guinea","332 Fabricated Metal Products, Nesoi","2023","16,447,209",""
"Equatorial Guinea","333 Machinery, Except Electrical","2023","33,771,354","2,049"
"Equatorial Guinea","334 Computer & Electronic Products","2023","11,138,757",""
"Equatorial Guinea","335 Electrical Equipment, Appliances & Components","2023","7,565,910",""
"Equatorial Guinea","336 Transportation Equipment","2023","2,645,540","32,996"
"Equatorial Guinea","337 Furniture & Fixtures","2023","404,136",""
"Equatorial Guinea","339 Miscellaneous Manufactured Commodities","2023","2,304,631",""
"Equatorial Guinea","910 Waste And Scrap","2023","7,987",""
"Equatorial Guinea","930 Used Or Second-hand Merchandise","2023","503,767",""
"Equatorial Guinea","980 Goods Returned (exports For Canada Only)","2023","","725,248"
"Equatorial Guinea","990 Other Special Classification Provisions","2023","1,473,858","25,730"
"Eritrea","All Commodities","2023","32,966,985","416,231"
"Eritrea","111 Agricultural Products","2023","28,576,020",""
"Eritrea","311 Food & Kindred Products","2023","15,780",""
"Eritrea","312 Beverages & Tobacco Products","2023","","275,051"
"Eritrea","313 Textiles & Fabrics","2023","83,317",""
"Eritrea","314 Textile Mill Products","2023","29,000",""
"Eritrea","315 Apparel & Accessories","2023","","50,177"
"Eritrea","316 Leather & Allied Products","2023","15,042","6,642"
"Eritrea","323 Printed Matter And Related Products, Nesoi","2023","5,134",""
"Eritrea","325 Chemicals","2023","15,694",""
"Eritrea","326 Plastics & Rubber Products","2023","1,103,473",""
"Eritrea","327 Nonmetallic Mineral Products","2023","","2,733"
"Eritrea","332 Fabricated Metal Products, Nesoi","2023","","6,248"
"Eritrea","333 Machinery, Except Electrical","2023","1,497,286","3,100"
"Eritrea","334 Computer & Electronic Products","2023","63,970","6,013"
"Eritrea","335 Electrical Equipment, Appliances & Components","2023","40,000",""
"Eritrea","336 Transportation Equipment","2023","94,707","3,162"
"Eritrea","339 Miscellaneous Manufactured Commodities","2023","161,400","339"
"Eritrea","930 Used Or Second-hand Merchandise","2023","56,650",""
"Eritrea","980 Goods Returned (exports For Canada Only)","2023","","41,297"
"Eritrea","990 Other Special Classification Provisions","2023","1,209,512","21,469"
"Estonia","All Commodities","2023","369,367,916","774,424,965"
"Estonia","111 Agricultural Products","2023","29,358,308","332,087"
"Estonia","112 Livestock & Livestock Products","2023","","132,940"
"Estonia","113 Forestry Products, Nesoi","2023","337,851","11,102"
"Estonia","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","1,021,969","4,927,357"
"Estonia","115 Products Supporting Agriculture And Forestry","2023","41,827",""
"Estonia","211 Oil & Gas","2023","","8,500"
"Estonia","212 Minerals & Ores","2023","113,569","3,493,152"
"Estonia","311 Food & Kindred Products","2023","6,715,370","15,942,856"
"Estonia","312 Beverages & Tobacco Products","2023","2,853,164","803,253"
"Estonia","313 Textiles & Fabrics","2023","1,069,825","445,940"
"Estonia","314 Textile Mill Products","2023","689,230","10,584,957"
"Estonia","315 Apparel & Accessories","2023","6,975,903","2,683,664"
"Estonia","316 Leather & Allied Products","2023","2,028,503","159,073"
"Estonia","321 Wood Products","2023","6,512,354","78,784,804"
"Estonia","322 Paper","2023","1,757,951","367,412"
"Estonia","323 Printed Matter And Related Products, Nesoi","2023","214,715","614,798"
"Estonia","324 Petroleum & Coal Products","2023","14,863,169","992,347"
"Estonia","325 Chemicals","2023","21,511,169","63,704,087"
"Estonia","326 Plastics & Rubber Products","2023","2,871,484","9,282,510"
"Estonia","327 Nonmetallic Mineral Products","2023","666,420","545,586"
"Estonia","331 Primary Metal Mfg","2023","5,159,056","11,525,613"
"Estonia","332 Fabricated Metal Products, Nesoi","2023","13,923,960","9,794,295"
"Estonia","333 Machinery, Except Electrical","2023","58,399,007","81,594,887"
"Estonia","334 Computer & Electronic Products","2023","108,305,229","310,954,432"
"Estonia","335 Electrical Equipment, Appliances & Components","2023","8,360,477","62,627,122"
"Estonia","336 Transportation Equipment","2023","33,366,258","13,688,042"
"Estonia","337 Furniture & Fixtures","2023","484,217","17,828,978"
"Estonia","339 Miscellaneous Manufactured Commodities","2023","17,525,728","44,106,256"
"Estonia","910 Waste And Scrap","2023","2,651,895","7,493,096"
"Estonia","930 Used Or Second-hand Merchandise","2023","3,042,428","880,673"
"Estonia","980 Goods Returned (exports For Canada Only)","2023","","10,247,851"
"Estonia","990 Other Special Classification Provisions","2023","18,546,880","9,867,295"
"Eswatini","All Commodities","2023","38,121,430","31,281,522"
"Eswatini","111 Agricultural Products","2023","664,796",""
"Eswatini","113 Forestry Products, Nesoi","2023","1,259,794",""
"Eswatini","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","751,686",""
"Eswatini","212 Minerals & Ores","2023","1,095,500",""
"Eswatini","311 Food & Kindred Products","2023","2,811,685","26,066,051"
"Eswatini","312 Beverages & Tobacco Products","2023","12,021",""
"Eswatini","313 Textiles & Fabrics","2023","","41,379"
"Eswatini","314 Textile Mill Products","2023","11,798","23,418"
"Eswatini","315 Apparel & Accessories","2023","85,850","1,085,351"
"Eswatini","316 Leather & Allied Products","2023","10,226","1,313"
"Eswatini","321 Wood Products","2023","","122,203"
"Eswatini","322 Paper","2023","9,183,977","8,178"
"Eswatini","323 Printed Matter And Related Products, Nesoi","2023","49,936","3,055"
"Eswatini","325 Chemicals","2023","10,572,701","874,632"
"Eswatini","326 Plastics & Rubber Products","2023","119,871","150,050"
"Eswatini","327 Nonmetallic Mineral Products","2023","17,185","113,850"
"Eswatini","331 Primary Metal Mfg","2023","265,715","12,454"
"Eswatini","332 Fabricated Metal Products, Nesoi","2023","572,132","585,201"
"Eswatini","333 Machinery, Except Electrical","2023","465,731","668,339"
"Eswatini","334 Computer & Electronic Products","2023","2,859,577","787,629"
"Eswatini","335 Electrical Equipment, Appliances & Components","2023","233,689","153,276"
"Eswatini","336 Transportation Equipment","2023","3,718,266","3,987"
"Eswatini","337 Furniture & Fixtures","2023","849,551","24,154"
"Eswatini","339 Miscellaneous Manufactured Commodities","2023","556,424","326,354"
"Eswatini","930 Used Or Second-hand Merchandise","2023","231,550",""
"Eswatini","980 Goods Returned (exports For Canada Only)","2023","","27,531"
"Eswatini","990 Other Special Classification Provisions","2023","1,721,769","203,117"
"Ethiopia","All Commodities","2023","1,220,494,709","490,256,993"
"Ethiopia","111 Agricultural Products","2023","164,301,596","169,306,368"
"Ethiopia","112 Livestock & Livestock Products","2023","3,394","50,765"
"Ethiopia","113 Forestry Products, Nesoi","2023","","73,300"
"Ethiopia","212 Minerals & Ores","2023","39,758",""
"Ethiopia","311 Food & Kindred Products","2023","104,715,345","42,763,848"
"Ethiopia","312 Beverages & Tobacco Products","2023","214,952","211,162"
"Ethiopia","313 Textiles & Fabrics","2023","1,832,312","7,574"
"Ethiopia","314 Textile Mill Products","2023","3,230,607","314,248"
"Ethiopia","315 Apparel & Accessories","2023","843,148","218,681,802"
"Ethiopia","316 Leather & Allied Products","2023","408,894","3,109,945"
"Ethiopia","321 Wood Products","2023","91,584","243,767"
"Ethiopia","322 Paper","2023","1,114,353","8,449"
"Ethiopia","323 Printed Matter And Related Products, Nesoi","2023","1,532,755","42,353"
"Ethiopia","324 Petroleum & Coal Products","2023","182,186",""
"Ethiopia","325 Chemicals","2023","6,252,064","1,131,670"
"Ethiopia","326 Plastics & Rubber Products","2023","4,179,507","190,943"
"Ethiopia","327 Nonmetallic Mineral Products","2023","932,218","168,462"
"Ethiopia","331 Primary Metal Mfg","2023","995,754",""
"Ethiopia","332 Fabricated Metal Products, Nesoi","2023","13,753,282","53,954"
"Ethiopia","333 Machinery, Except Electrical","2023","30,266,993","7,949"
"Ethiopia","334 Computer & Electronic Products","2023","42,294,298","109,749"
"Ethiopia","335 Electrical Equipment, Appliances & Components","2023","18,469,170","1,439,848"
"Ethiopia","336 Transportation Equipment","2023","746,027,098","256,009"
"Ethiopia","337 Furniture & Fixtures","2023","6,028,733","21,676"
"Ethiopia","339 Miscellaneous Manufactured Commodities","2023","8,919,605","4,178,197"
"Ethiopia","910 Waste And Scrap","2023","171,494",""
"Ethiopia","930 Used Or Second-hand Merchandise","2023","571,031","2,109,667"
"Ethiopia","980 Goods Returned (exports For Canada Only)","2023","","41,185,829"
"Ethiopia","990 Other Special Classification Provisions","2023","63,122,578","4,589,459"
"Falkland Islands (Islas Malvinas)","All Commodities","2023","472,479","26,924,667"
"Falkland Islands (Islas Malvinas)","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","","26,248,871"
"Falkland Islands (Islas Malvinas)","315 Apparel & Accessories","2023","","127,776"
"Falkland Islands (Islas Malvinas)","326 Plastics & Rubber Products","2023","9,000","1,474"
"Falkland Islands (Islas Malvinas)","332 Fabricated Metal Products, Nesoi","2023","6,684",""
"Falkland Islands (Islas Malvinas)","333 Machinery, Except Electrical","2023","7,648","124,946"
"Falkland Islands (Islas Malvinas)","334 Computer & Electronic Products","2023","270,192","40,604"
"Falkland Islands (Islas Malvinas)","335 Electrical Equipment, Appliances & Components","2023","25,451",""
"Falkland Islands (Islas Malvinas)","336 Transportation Equipment","2023","111,475","56,698"
"Falkland Islands (Islas Malvinas)","339 Miscellaneous Manufactured Commodities","2023","","14,198"
"Falkland Islands (Islas Malvinas)","930 Used Or Second-hand Merchandise","2023","","15,495"
"Falkland Islands (Islas Malvinas)","980 Goods Returned (exports For Canada Only)","2023","","266,503"
"Falkland Islands (Islas Malvinas)","990 Other Special Classification Provisions","2023","42,029","28,102"
"Faroe Islands","All Commodities","2023","3,212,700","274,038,858"
"Faroe Islands","112 Livestock & Livestock Products","2023","","221,332,233"
"Faroe Islands","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","","49,414,699"
"Faroe Islands","311 Food & Kindred Products","2023","","2,411,130"
"Faroe Islands","314 Textile Mill Products","2023","","2,103"
"Faroe Islands","315 Apparel & Accessories","2023","","2,322"
"Faroe Islands","322 Paper","2023","18,236","279,900"
"Faroe Islands","323 Printed Matter And Related Products, Nesoi","2023","","12,600"
"Faroe Islands","325 Chemicals","2023","19,035",""
"Faroe Islands","326 Plastics & Rubber Products","2023","190,760","3,107"
"Faroe Islands","327 Nonmetallic Mineral Products","2023","10,575",""
"Faroe Islands","332 Fabricated Metal Products, Nesoi","2023","33,446","79,702"
"Faroe Islands","333 Machinery, Except Electrical","2023","1,139,279","64,948"
"Faroe Islands","334 Computer & Electronic Products","2023","619,486","159,016"
"Faroe Islands","335 Electrical Equipment, Appliances & Components","2023","596,003","85,505"
"Faroe Islands","336 Transportation Equipment","2023","182,097","19,791"
"Faroe Islands","339 Miscellaneous Manufactured Commodities","2023","25,219","19,174"
"Faroe Islands","930 Used Or Second-hand Merchandise","2023","65,935",""
"Faroe Islands","980 Goods Returned (exports For Canada Only)","2023","","70,952"
"Faroe Islands","990 Other Special Classification Provisions","2023","312,629","81,676"
"Fiji","All Commodities","2023","100,644,649","259,497,399"
"Fiji","111 Agricultural Products","2023","2,801,267","2,647,930"
"Fiji","112 Livestock & Livestock Products","2023","","720,894"
"Fiji","113 Forestry Products, Nesoi","2023","","725,612"
"Fiji","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","69,217","4,453,116"
"Fiji","212 Minerals & Ores","2023","3,246",""
"Fiji","311 Food & Kindred Products","2023","7,697,443","78,036,994"
"Fiji","312 Beverages & Tobacco Products","2023","251,946","149,945,368"
"Fiji","313 Textiles & Fabrics","2023","89,871","1,758"
"Fiji","314 Textile Mill Products","2023","201,390","222,301"
"Fiji","315 Apparel & Accessories","2023","367,041","365,829"
"Fiji","316 Leather & Allied Products","2023","167,495","14,130"
"Fiji","321 Wood Products","2023","76,403","5,416,887"
"Fiji","322 Paper","2023","333,247","5,576"
"Fiji","323 Printed Matter And Related Products, Nesoi","2023","307,728","13,987"
"Fiji","324 Petroleum & Coal Products","2023","196,732",""
"Fiji","325 Chemicals","2023","3,925,333","13,804,868"
"Fiji","326 Plastics & Rubber Products","2023","2,479,050","42,776"
"Fiji","327 Nonmetallic Mineral Products","2023","163,781","18,445"
"Fiji","331 Primary Metal Mfg","2023","128,939","2,872"
"Fiji","332 Fabricated Metal Products, Nesoi","2023","1,430,631","14,512"
"Fiji","333 Machinery, Except Electrical","2023","7,965,567","15,356"
"Fiji","334 Computer & Electronic Products","2023","21,392,469","154,311"
"Fiji","335 Electrical Equipment, Appliances & Components","2023","3,741,069","44,648"
"Fiji","336 Transportation Equipment","2023","12,042,022","64,060"
"Fiji","337 Furniture & Fixtures","2023","742,580",""
"Fiji","339 Miscellaneous Manufactured Commodities","2023","1,474,356","418,886"
"Fiji","910 Waste And Scrap","2023","73,588",""
"Fiji","930 Used Or Second-hand Merchandise","2023","45,000","119,796"
"Fiji","980 Goods Returned (exports For Canada Only)","2023","","1,021,747"
"Fiji","990 Other Special Classification Provisions","2023","32,477,238","1,204,740"
"Finland","All Commodities","2023","2,963,028,190","7,311,026,562"
"Finland","111 Agricultural Products","2023","1,694,375","27,033"
"Finland","112 Livestock & Livestock Products","2023","31,574,113","1,017,444"
"Finland","113 Forestry Products, Nesoi","2023","142,107","843,193"
"Finland","114 Fish, Fresh/chilled/frozen & Other Marine Products","2023","41,680","89,540"
"Finland","115 Products Supporting Agriculture And Forestry","2023","215,390",""
"Finland","211 Oil & Gas","2023","893,999,427",""
"Finland","212 Minerals & Ores","2023","230,306,968","2,642,357"
"Finland","311 Food & Kindred Products","2023","10,107,151","25,180,563"
"Finland","312 Beverages & Tobacco Products","2023","6,163,195","6,401,361"
"Finland","313 Textiles & Fabrics","2023","3,111,355","42,479,831"
"Finland","314 Textile Mill Products","2023","2,064,294","2,838,845"
"Finland","315 Apparel & Accessories","2023","2,736,852","1,249,221"
"Finland","316 Leather & Allied Products","2023","3,155,801","1,027,585"
"Finland","321 Wood Products","2023","4,028,807","117,559,954"
"Finland","322 Paper","2023","7,352,521","1,026,419,635"
"Finland","323 Printed Matter And Related Products, Nesoi","2023","1,426,040","6,974,059"
